Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2003,2003,kilotonnes,2.804900,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2004,2004,kilotonnes,2.989500,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2005,2005,kilotonnes,3.115300,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2006,2006,kilotonnes,3.267700,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2007,2007,kilotonnes,3.322800,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2008,2008,kilotonnes,2.778900,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2009,2009,kilotonnes,2.293700,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2010,2010,kilotonnes,2.875500,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2011,2011,kilotonnes,2.742600,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2012,2012,kilotonnes,1.279500,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2013,2013,kilotonnes,1.588000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2014,2014,kilotonnes,2.123600,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2015,2015,kilotonnes,1.805200,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2016,2016,kilotonnes,2.168400,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2017,2017,kilotonnes,2.425600,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2018,2018,kilotonnes,2.303900,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2019,2019,kilotonnes,2.340000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2020,2020,kilotonnes,2.340000,Fp
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,1992,1992,Terajoule,0.849800,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,1993,1993,Terajoule,0.437100,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,1994,1994,Terajoule,0.364200,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,1995,1995,Terajoule,0.291400,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,1996,1996,Terajoule,0.461300,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,1997,1997,Terajoule,0.388500,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,1998,1998,Terajoule,0.607000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,1999,1999,Terajoule,0.752700,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2000,2000,Terajoule,0.704200,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2001,2001,Terajoule,0.461300,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2002,2002,Terajoule,0.995500,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2003,2003,Terajoule,0.849800,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2004,2004,Terajoule,0.947000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2005,2005,Terajoule,1.044100,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2006,2006,Terajoule,1.214100,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2007,2007,Terajoule,1.513600,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2008,2008,Terajoule,1.135200,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2009,2009,Terajoule,0.804100,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2010,2010,Terajoule,0.709500,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2011,2011,Terajoule,0.662200,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2012,2012,Terajoule,0.946000,X
