Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,'807,North Macedonia,1427,"DDT, Hexachlorobenzene",5622,Import Value,2015,2015,1000 US$,0.162000,A
154,'807,North Macedonia,1427,"DDT, Hexachlorobenzene",5622,Import Value,2016,2016,1000 US$,0.034000,A
154,'807,North Macedonia,1427,"DDT, Hexachlorobenzene",5622,Import Value,2018,2018,1000 US$,0.208000,A
154,'807,North Macedonia,1427,"DDT, Hexachlorobenzene",5622,Import Value,2019,2019,1000 US$,0.099000,A
154,'807,North Macedonia,1427,"DDT, Hexachlorobenzene",5622,Import Value,2020,2020,1000 US$,0.018000,A
154,'807,North Macedonia,1427,"DDT, Hexachlorobenzene",5910,Export Quantity,2011,2011,tonnes,0.001000,B
154,'807,North Macedonia,1427,"DDT, Hexachlorobenzene",5910,Export Quantity,2012,2012,tonnes,0.001000,A
154,'807,North Macedonia,1427,"DDT, Hexachlorobenzene",5910,Export Quantity,2014,2014,tonnes,0.001200,I
154,'807,North Macedonia,1427,"DDT, Hexachlorobenzene",5910,Export Quantity,2018,2018,tonnes,1.026700,I
154,'807,North Macedonia,1427,"DDT, Hexachlorobenzene",5910,Export Quantity,2020,2020,tonnes,1.590000,I
154,'807,North Macedonia,1427,"DDT, Hexachlorobenzene",5922,Export Value,2011,2011,1000 US$,0.129000,B
154,'807,North Macedonia,1427,"DDT, Hexachlorobenzene",5922,Export Value,2012,2012,1000 US$,0.094000,A
154,'807,North Macedonia,1427,"DDT, Hexachlorobenzene",5922,Export Value,2014,2014,1000 US$,0.116000,A
154,'807,North Macedonia,1427,"DDT, Hexachlorobenzene",5922,Export Value,2018,2018,1000 US$,0.113000,A
154,'807,North Macedonia,1427,"DDT, Hexachlorobenzene",5922,Export Value,2020,2020,1000 US$,0.175000,A
154,'807,North Macedonia,1433,Dieldrin,5610,Import Quantity,2007,2007,tonnes,0.001800,B
154,'807,North Macedonia,1433,Dieldrin,5610,Import Quantity,2008,2008,tonnes,0.001500,I
154,'807,North Macedonia,1433,Dieldrin,5610,Import Quantity,2011,2011,tonnes,0.001900,I
154,'807,North Macedonia,1433,Dieldrin,5610,Import Quantity,2012,2012,tonnes,0.002200,I
154,'807,North Macedonia,1433,Dieldrin,5610,Import Quantity,2013,2013,tonnes,0.004200,I
154,'807,North Macedonia,1433,Dieldrin,5610,Import Quantity,2014,2014,tonnes,0.008800,I
154,'807,North Macedonia,1433,Dieldrin,5610,Import Quantity,2016,2016,tonnes,0.001800,I
154,'807,North Macedonia,1433,Dieldrin,5610,Import Quantity,2017,2017,tonnes,0.001900,I
154,'807,North Macedonia,1433,Dieldrin,5610,Import Quantity,2018,2018,tonnes,0.004100,I
154,'807,North Macedonia,1433,Dieldrin,5610,Import Quantity,2019,2019,tonnes,0.003900,I
154,'807,North Macedonia,1433,Dieldrin,5622,Import Value,2007,2007,1000 US$,0.033000,B
154,'807,North Macedonia,1433,Dieldrin,5622,Import Value,2008,2008,1000 US$,0.028000,A
154,'807,North Macedonia,1433,Dieldrin,5622,Import Value,2011,2011,1000 US$,0.035000,A
154,'807,North Macedonia,1433,Dieldrin,5622,Import Value,2012,2012,1000 US$,0.040000,A
154,'807,North Macedonia,1433,Dieldrin,5622,Import Value,2013,2013,1000 US$,0.078000,A
154,'807,North Macedonia,1433,Dieldrin,5622,Import Value,2014,2014,1000 US$,0.163000,A
154,'807,North Macedonia,1433,Dieldrin,5622,Import Value,2016,2016,1000 US$,0.034000,A
154,'807,North Macedonia,1433,Dieldrin,5622,Import Value,2017,2017,1000 US$,0.036000,A
154,'807,North Macedonia,1433,Dieldrin,5622,Import Value,2018,2018,1000 US$,0.076000,A
154,'807,North Macedonia,1433,Dieldrin,5622,Import Value,2019,2019,1000 US$,0.073000,A
154,'807,North Macedonia,1433,Dieldrin,5910,Export Quantity,2011,2011,tonnes,0.000500,B
154,'807,North Macedonia,1433,Dieldrin,5910,Export Quantity,2012,2012,tonnes,0.000600,I
154,'807,North Macedonia,1433,Dieldrin,5910,Export Quantity,2014,2014,tonnes,0.000800,I
154,'807,North Macedonia,1433,Dieldrin,5910,Export Quantity,2017,2017,tonnes,0.000700,I
