Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2012,2012,index,91.510000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2013,2013,index,83.650000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2014,2014,index,96.540000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2015,2015,index,103.860000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2016,2016,index,99.600000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2017,2017,index,95.820000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2018,2018,index,100.000000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2019,2019,index,101.380000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2020,2020,index,112.180000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2021,2021,index,122.490000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),1992,1992,index,113.630000,E
